Annual Income,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score
1614918.7157198887,0.0,18.04745517828245,19.954990039618323,492124.30588657164,1.2274950198091612,33.54500996038168,1.2274950198091612,306186.4464875704,254432.49645588975,17602.919305626085,687.582684267061
1319030.0689564615,0.0,11.7600887754879,34.11029040758781,601155.0559361277,0.0,32.0,0.0,127739.65745947073,444394.36575202463,26215.792378593444,742.9215091832943
969163.1442974367,0.0,9.3641266099525,16.653270814123502,103688.77926342147,0.0,27.7467291858765,0.0,190035.98656893222,61651.65260255984,8751.23638891695,734.5119343377245
1323825.0,0.0,9.0,12.8,622732.0,0.0,32.0,0.0,520454.0,441009.0,24050.0,716.0
691942.0,0.0,13.0,13.5,739354.0,0.0,32.0,0.0,222552.0,213275.0,14242.0,730.0
675911.4234899078,0.0,6.560349226824549,11.74827938145964,527552.8982384499,0.0,32.0,0.0,384452.1614500755,301267.64942031656,9314.659845050348,704.1400873067062
1168386.0,0.0,7.6958429452070956,11.59978437900589,299759.04236212006,0.23194764840236537,37.10284826485204,0.23194764840236537,77543.98591375547,145287.6773881476,6548.347733172901,731.0
1403340.0,0.0,6.0,28.7,768966.0,0.0,32.0,0.0,368324.0,334704.0,18711.0,750.0
729315.0,0.0,4.0,13.8,6556.0,1.0,32.0,0.0,174570.0,5624.0,5992.0,650.0
421844.9723738833,0.0,15.094182116405971,28.70016695660967,789821.3350137034,0.01883642328119428,8.452074158748662,0.01883642328119428,64305.659059596066,39003.74724986308,5134.373092597315,744.4742497142232
1168386.0,0.0,8.844333006759701,16.826649951013955,597364.1001985846,0.0,32.0,0.0,246516.74557568625,333364.6239365111,14377.186475800147,731.0
1168386.0,0.0,16.62025871096801,17.83793031225592,703064.2596258508,0.0,22.696119335479853,0.0,176799.49092250186,165086.95502047436,13871.921033660365,731.0
1542268.0,0.0,19.0,29.0,781792.0,0.0,32.0,0.0,461692.0,569183.0,25961.0,716.0
2741796.072399741,0.0,10.496487405199677,28.752083326113112,382260.1846211166,0.7007025189600647,32.155038786555856,0.7007025189600647,449129.88809197885,262721.6692198503,38230.493220583776,721.9859496207987
831292.0597875547,0.0,6.397657952741934,16.31929738582258,392560.7073375156,0.0,24.771895432903214,0.0,41820.90480849739,108634.66699338742,8645.875881368855,740.2398148033872
1392295.082798723,0.0,10.17402057296515,8.583656527596773,1099510.8307021314,0.0,23.7402057296515,0.0,261032.64009729237,243423.84957583484,28726.07959756338,693.0857736973834
1214252.0,0.0,8.0,27.0,556050.0,0.0,27.0,0.0,666754.0,300143.0,12446.0,708.0
677901.0,0.0,11.0,11.3,174284.0,0.0,32.0,0.0,215050.0,124925.0,14292.0,741.0
1475293.0,0.0,20.0,25.1,556336.0,0.0,57.0,0.0,443696.0,230622.0,25941.0,725.0
1168386.0,0.0,16.0,10.2,666996.0,0.0,32.0,0.0,256212.0,202198.0,6409.0,731.0
1198880.142563447,0.0,19.0,21.77098468624841,2605154.4744613846,0.0,19.252472194575677,0.0,474311.04831170506,769253.3373494307,15885.38314740469,725.2430519588406
1135212.0,0.0,4.0,14.7,280258.0,0.0,32.0,0.0,99999999.0,220267.0,10406.0,737.0
1135991.0,0.0,10.0,16.8,379390.0,0.0,6.0,0.0,443784.0,283423.0,14673.0,734.0
1168386.0,0.0,13.0,23.4,214698.0,0.0,32.0,0.0,546876.0,141094.0,24643.0,731.0
1168386.0,0.0,13.0,22.1,344256.0,1.0,32.0,1.0,387904.0,72238.0,3783.0,731.0
1168386.0,0.0,6.0,19.6,619190.0,0.0,32.0,0.0,87846.0,139042.0,4359.0,731.0
596771.0,0.0,9.0,24.0,403634.0,0.0,34.0,0.0,99999999.0,73910.0,4063.0,741.0
1168386.0,0.0,10.0,19.8,620950.0,1.0,55.0,1.0,417274.0,310517.0,8092.0,731.0
1764568.0,0.0,19.0,14.4,778360.0,0.0,32.0,0.0,335522.0,639293.0,40585.0,743.0
1642824.24433383,0.0,6.538999351525369,15.330150745745826,235287.25065297636,0.0,18.464496433389535,0.0,222774.0620541737,145331.59793089563,13213.438064549286,737.4592527560171
1175454.0,0.0,4.0,7.4,28996.0,1.0,32.0,1.0,223124.0,8588.0,11069.0,703.0
807062.2816585134,0.0,7.4021701960104505,16.72581382350392,429780.11419823923,0.0,21.402170196010452,0.0,40189.137676106046,71095.87952358687,7374.004136640211,742.442946862966
1152996.0,0.0,10.0,12.9,271480.0,0.0,48.0,0.0,467258.0,138567.0,27095.0,717.0
681169.0,0.0,8.0,9.9,409288.0,0.0,32.0,0.0,234366.0,260167.0,7413.0,740.0
664810.0,0.0,11.0,21.1,393162.0,1.0,32.0,1.0,99999999.0,117477.0,5651.0,741.0
1313242.0,0.0,9.0,19.8,467346.0,0.0,41.0,0.0,217228.0,181222.0,26593.0,670.0
3005654.7687814366,0.0,14.560191429173894,31.61990428541305,1228872.5108832642,0.284465714352655,55.612631426362384,0.284465714352655,497621.4561474046,670561.8970530408,27768.28359554192,736.4747685689517
1168386.0,0.3824488155011081,8.235102368997783,26.47909754473036,107793.53689597514,1.5297952620044324,37.354283417015516,0.7648976310022162,245534.8600352694,57496.73764766985,12837.872725330768,731.0
751944.0,0.0,9.0,12.5,154550.0,1.0,32.0,1.0,163262.0,65531.0,8710.0,711.0
1711292.0,0.0,12.0,22.3,392238.0,0.0,29.0,0.0,516912.0,184946.0,20821.0,703.0
753464.0,0.0,12.0,14.3,516692.0,0.0,32.0,0.0,133056.0,319504.0,10862.0,740.0
1168386.0,0.0,20.0,16.5,1141998.0,0.0,32.0,0.0,276100.0,755478.0,27988.0,731.0
1304065.0,0.0,14.0,19.9,399102.0,0.0,32.0,0.0,215710.0,223345.0,22387.0,729.0
775276.3288951397,0.0,9.518732225561891,16.834966821048866,495409.96999403887,0.0,32.0,0.0,242959.1493959931,228542.38449629175,17161.436877722866,732.8376540451303
4044112.0,0.0,22.0,26.5,8706038.0,0.0,32.0,0.0,99999999.0,1037609.0,38082.0,751.0
1168386.0,0.0,14.839288349635778,19.0,1252182.8159048993,0.0,60.600660371204164,0.0,478213.6844798834,281357.53769582056,26277.875110922312,731.0
1554174.3613680447,0.0,12.737160882519479,17.746826499716885,471741.8581249345,0.0,31.41993691118182,0.0,529099.9361488068,366225.02874099003,35277.7785437687,716.8942586762208
1726758.0,0.0,7.0,26.1,626912.0,0.0,32.0,0.0,538736.0,306983.0,12044.0,740.0
1262778.0,0.0,7.0,24.3,675422.0,0.0,9.0,0.0,221540.0,190171.0,7787.0,732.0
614970.6539886724,0.0,7.573141955889764,16.94876130392651,180083.9198223993,0.4756193480367452,18.89048370091863,0.4756193480367452,265537.9453252514,34906.37708579093,15543.15276771503,697.5859221861313
1262550.0,0.0,9.0,17.5,477158.0,0.0,11.0,0.0,322476.0,321024.0,24199.0,711.0
992047.0,0.0,16.0,17.5,391446.0,1.0,53.0,1.0,212058.0,135223.0,7349.0,737.0
800717.0,0.0,10.0,14.9,624976.0,0.0,32.0,0.0,220748.0,514387.0,10943.0,736.0
2127751.6775414255,0.0,11.890416770067326,22.92027501861212,515282.87250347255,0.0,57.435667576592465,0.0,433498.6387533805,338842.37449279235,26673.86661278944,715.3260843466597
631598.0,0.0,12.0,14.8,400224.0,0.0,32.0,0.0,154858.0,164521.0,7053.0,734.0
573762.0,0.0,7.0,16.6,197120.0,0.0,54.0,0.0,177166.0,114741.0,12671.0,735.0
667109.0,0.0,4.0,10.9,53614.0,0.0,32.0,0.0,22528.0,43947.0,8211.0,718.0
1168386.0,0.0,15.0,19.4,1721038.0,0.0,32.0,0.0,104500.0,87685.0,20698.0,731.0
1056609.0,0.0,10.0,10.0,202510.0,0.0,38.0,0.0,227436.0,122607.0,16818.0,712.0
1453500.0,0.0,7.0,19.4,136906.0,0.0,56.0,0.0,168300.0,111720.0,6529.0,721.0
1168386.0,0.0,17.0,8.7,852896.0,0.0,32.0,0.0,130900.0,115634.0,11234.0,731.0
1816647.0,0.0,15.0,32.0,4516358.0,0.0,32.0,0.0,455400.0,569468.0,18621.0,751.0
865526.0,0.0,8.0,8.5,302962.0,0.0,32.0,0.0,450978.0,172159.0,10314.0,735.0
1329539.4162096004,0.0,7.507392796391518,13.952100772873248,173535.31133053673,0.0,32.0,0.0,167741.7296254755,61520.41986634896,14469.005821058992,720.671204977447
1168386.0,0.0,9.0,30.4,433466.0,0.0,11.0,0.0,622292.0,361627.0,32470.0,731.0
2399588.4583125724,0.0,16.34497023575305,34.70095965290969,624077.2906697844,0.0,69.65502976424695,0.0,122855.34516037317,316218.10017716157,29983.80829596166,728.7549636214759
1168386.0,0.0,20.0,20.5,362890.0,0.0,32.0,0.0,147708.0,164521.0,28141.0,731.0
605264.0,0.0,10.0,12.0,594308.0,1.0,65.0,0.0,57486.0,90345.0,13064.0,689.0
1125142.0,0.0,17.0,16.5,570548.0,0.0,32.0,0.0,393096.0,284810.0,22597.0,676.0
846374.0,0.0,15.0,13.6,357280.0,0.0,32.0,0.0,144276.0,189145.0,16010.0,727.0
1168386.0,0.0,8.0,19.2,359084.0,0.0,72.0,0.0,328482.0,142329.0,26793.0,731.0
911126.0,0.0,9.0,26.4,1025266.0,0.0,32.0,0.0,409090.0,510910.0,18071.0,734.0
597664.0,0.0,8.0,18.5,116248.0,0.0,20.0,0.0,89298.0,32927.0,1434.0,717.0
743432.0,0.0,11.0,18.9,763642.0,0.0,45.0,0.0,376618.0,489364.0,15550.0,720.0
2685536.0,0.0,12.0,31.0,1353286.0,0.0,32.0,0.0,99999999.0,178809.0,35628.0,744.0
1723528.0,0.0,13.0,15.7,986436.0,0.0,50.0,0.0,759220.0,222357.0,28582.0,693.0
2299836.0,0.0,12.0,15.0,902792.0,0.0,32.0,0.0,776710.0,362558.0,46188.0,701.0
756556.9785216588,0.0,8.61367377704968,10.931631114751598,506721.9761907803,0.0,47.95551820329169,0.0,228935.84120318503,209469.2416262496,8797.922733046324,746.0
794932.8797411373,0.0,13.698249416450965,11.867456235411275,340230.930589178,0.0,17.766219990041698,0.0,266508.72459157923,138461.6684728142,20097.3751625215,688.091657635929
783636.0,0.0,3.0,15.1,17292.0,0.0,32.0,0.0,43208.0,12483.0,7314.0,728.0
2013050.9587114365,0.0,8.775689098920768,17.262657063669387,401326.3464034735,0.0,32.0,0.0,283505.0475586424,312226.08564802504,16750.806832799266,709.8771790791261
584022.4745896771,0.0,14.844117252882466,16.52985276379711,475751.22735652915,0.0,13.351479063026993,0.0,235261.94358714484,48511.586352254504,6938.263125796847,720.013237856264
1130956.0,0.0,13.0,21.6,353980.0,0.0,32.0,0.0,99999999.0,278502.0,17153.0,698.0
2725702.0,0.0,10.0,30.9,1023528.0,0.0,19.0,0.0,135256.0,118446.0,18671.0,744.0
1063069.0,0.0,8.0,15.7,248380.0,0.0,22.0,0.0,215952.0,97812.0,9833.0,741.0
1123546.4899017836,0.0,11.124414230841477,16.894013596121336,646146.0129339979,0.0,41.58528589719508,0.0,217980.97423661847,318682.457020759,18691.568017730573,684.654522242518
743451.0,0.0,13.0,14.6,631246.0,0.0,32.0,0.0,328372.0,352184.0,12391.0,717.0
809419.0,0.0,13.0,14.4,694056.0,0.0,32.0,0.0,111584.0,429172.0,17874.0,737.0
421762.0,0.0,4.0,11.4,90970.0,0.0,32.0,0.0,110990.0,41724.0,3655.0,697.0
870010.0,0.0,16.0,16.5,634238.0,0.0,32.0,0.0,224862.0,350569.0,16168.0,721.0
989406.0,0.0,10.0,22.6,1720488.0,0.0,32.0,0.0,538890.0,338770.0,14058.0,748.0
1544647.4810077732,0.8943738421976417,21.626859948569344,20.677278250377544,1780223.9274847037,0.8943738421976417,53.464972212743405,0.0,560021.8718410251,1085350.0872653937,47667.035122391935,654.2675138936283
1438170.4080851937,0.0,10.559410682113473,16.54805157016027,411558.7468071806,0.2797053410567365,37.87381216219147,0.2797053410567365,543072.6562126376,244744.78326371472,27358.706073343415,670.628802960156
1364656.0,0.0,20.0,41.3,1424852.0,0.0,3.0,0.0,445104.0,595574.0,9382.0,734.0
672595.4891615114,0.0,9.370560422670518,11.13806888248478,153745.25166711488,0.0,39.7665090617996,0.0,117154.23662939479,86355.49003816846,8912.11950112073,731.3959486391291
1211250.0,0.0,5.0,27.9,416592.0,0.0,57.0,0.0,328724.0,332785.0,10599.0,742.0
1224626.0,0.0,5.0,24.6,264000.0,1.0,32.0,1.0,209418.0,69312.0,13981.0,745.0
1168386.0,0.0,6.652582464925948,10.605631513055387,150151.25180865912,0.0,31.65258246492595,0.0,266112.0997870188,35794.029913324404,10817.55924955192,731.0
1569820.5396591015,0.0,10.036561842968856,23.84278407523392,628786.08641058,0.0,80.06767300429416,0.0,665309.3369873348,354988.13065046055,19810.224398979884,713.1353460085884
1168386.0,0.0,15.0,22.1,486266.0,0.0,50.0,0.0,262856.0,319580.0,9858.0,731.0
1059155.0,0.0,9.0,20.5,203984.0,0.0,14.0,0.0,551364.0,154147.0,20742.0,649.0
860567.0,0.0,8.0,11.1,530706.0,0.0,46.0,0.0,99999999.0,109991.0,3672.0,751.0
1840207.0,0.0,21.0,13.2,994818.0,0.0,63.0,0.0,99999999.0,356554.0,30057.0,729.0
1168386.0,0.0,7.0,14.9,833382.0,0.0,32.0,0.0,438900.0,531886.0,26423.0,731.0
954180.0,0.0,15.0,28.8,573276.0,3.0,66.0,3.0,331452.0,114361.0,21469.0,737.0
1792783.0,0.0,7.0,9.1,150348.0,0.0,32.0,0.0,67298.0,123880.0,24501.0,711.0
1168386.0,0.0,10.0,18.2,0.0,0.0,36.0,0.0,214742.0,0.0,26721.0,731.0
519824.2835454012,0.0,8.900167785875599,16.462332210942257,188149.46309690835,0.0,41.165268451036674,0.0,64197.12584042498,68470.37332242764,7251.057884472368,719.0360738359681
575415.0,0.0,7.0,16.8,1103036.0,0.0,32.0,0.0,203764.0,324843.0,4316.0,740.0
1596437.0,0.0,11.0,10.2,762608.0,0.0,32.0,0.0,434940.0,468939.0,19423.0,706.0
1359393.0,2.0,9.0,9.5,647284.0,2.0,32.0,0.0,146168.0,355547.0,28434.0,740.0
679134.2299949612,0.0,5.808021266185172,6.118342581300038,310086.5087975693,0.0,32.0,0.0,117779.12323432913,174504.11429084762,8008.328706867032,728.9368931797771
1219933.0,0.0,12.0,19.3,1382282.0,0.0,32.0,0.0,543290.0,790286.0,31413.0,735.0
661618.0,0.0,4.0,6.8,148346.0,0.0,32.0,0.0,43780.0,9234.0,755.0,728.0
1168386.0,0.0,15.0,26.0,552046.0,1.0,32.0,1.0,294316.0,176890.0,14263.0,731.0
1252366.0,0.0,9.0,16.8,197692.0,0.0,32.0,0.0,291126.0,138966.0,11271.0,709.0
244682.0,0.0,5.0,9.0,448690.0,0.0,32.0,0.0,87164.0,227088.0,5750.0,747.0
973750.0,0.0,18.0,10.1,435028.0,0.0,32.0,0.0,230010.0,288534.0,22802.0,700.0
719511.0,0.0,10.0,24.3,732512.0,0.0,32.0,0.0,111056.0,342266.0,6500.0,749.0
2232120.0,0.0,10.0,18.0,1372162.0,0.0,11.0,0.0,613844.0,538023.0,47991.0,678.0
981692.0,0.0,13.0,24.9,445632.0,0.0,37.0,0.0,267454.0,192052.0,15380.0,693.0
1168386.0,0.0,4.0,11.6,557084.0,0.0,32.0,0.0,395362.0,151069.0,3571.0,731.0
780995.0,0.0,17.0,17.6,688776.0,0.0,7.0,0.0,243298.0,525844.0,12496.0,712.0
651833.0,0.0,7.0,13.5,418638.0,0.0,32.0,0.0,99999999.0,97983.0,13145.0,740.0
1309372.116273326,0.0,18.95389711680669,16.933644290598746,714306.2229628689,0.0,20.179747173792055,0.0,280623.4679774349,270424.52369773487,19663.476507323285,731.8018657435924
1778951.0,0.0,10.0,22.4,1391720.0,0.0,32.0,0.0,750992.0,652650.0,17938.0,738.0
788272.0,0.0,9.0,15.6,637098.0,0.0,32.0,0.0,362912.0,453378.0,16488.0,696.0
1697878.0,0.0,9.0,15.2,237490.0,0.0,5.0,0.0,293810.0,115482.0,23204.0,731.0
1168386.0,0.0,9.0,23.827283570429607,801431.6224406362,0.0,14.529334600191408,0.0,439484.4874761538,620468.7352866894,20741.964345641238,731.0
1146118.0,0.0,3.0,23.6,375584.0,0.0,59.0,0.0,269918.0,254961.0,9837.0,735.0
1322419.0,0.0,11.0,15.7,593076.0,0.0,37.0,0.0,351626.0,248938.0,18073.0,706.0
1511336.0,0.0,11.0,16.3,1034726.0,0.0,32.0,0.0,99999999.0,658597.0,17254.0,745.0
444600.0,0.0,5.0,19.7,218812.0,0.0,18.0,0.0,145860.0,185383.0,7410.0,698.0
968924.0,0.0,4.0,23.7,252384.0,0.0,49.0,0.0,334422.0,80864.0,2107.0,708.0
1408527.0,0.0,12.0,17.5,700062.0,0.0,21.0,0.0,525998.0,174135.0,9320.0,647.0
1002915.0,0.0,10.0,11.1,348392.0,0.0,60.0,0.0,215050.0,214529.0,13623.0,688.0
1862190.0,0.0,9.0,23.4,321134.0,0.0,16.0,0.0,378950.0,197752.0,20174.0,720.0
768974.2275474975,0.0,6.489868568103581,14.055243707801981,293719.37353296037,0.0,43.75684563448593,0.0,127574.8704462027,100111.47593447583,7266.993423048041,720.5726999418126
1159836.0,0.0,11.0,21.9,575432.0,0.0,32.0,0.0,223828.0,482068.0,22423.0,740.0
1409325.0,0.0,14.0,24.7,1085106.0,0.0,32.0,0.0,99999999.0,763781.0,33119.0,714.0
799197.0,0.0,8.0,17.5,271128.0,0.0,32.0,0.0,220330.0,188746.0,21046.0,745.0
1408052.0,0.0,12.0,20.5,817498.0,0.0,32.0,0.0,99999999.0,502683.0,24171.0,732.0
1149101.0,0.0,10.0,10.1,557304.0,0.0,32.0,0.0,228954.0,175199.0,22503.0,742.0
874418.0,0.0,4.0,9.3,357874.0,0.0,32.0,0.0,224994.0,232427.0,13408.0,712.0
777708.0,1.0,7.0,15.2,369336.0,1.0,43.0,0.0,99999999.0,146091.0,3966.0,686.0
930335.0,0.0,6.0,12.6,166166.0,1.0,32.0,0.0,134662.0,39748.0,10931.0,744.0
1069149.0,0.0,10.0,24.2,1505614.0,0.0,32.0,0.0,99999999.0,205447.0,5328.0,745.0
1293558.0,0.0,9.0,13.7,108548.0,0.0,18.0,0.0,99999999.0,82688.0,9583.0,730.0
1015645.0,2.0,4.0,14.5,269456.0,3.0,32.0,0.0,129580.0,77273.0,2895.0,652.0
970900.0,0.0,13.0,13.3,613514.0,0.0,39.0,0.0,292292.0,232617.0,13754.0,703.0
474226.62420648854,0.0,9.747841746276436,15.253543247047205,427334.75402960286,0.0,32.0,0.0,186111.33037898192,184096.05063015872,8476.832556620457,736.6044965896261
1168386.0,0.0,15.65066188416564,16.30205775775013,632109.485357646,0.0,61.232731843326874,0.0,608944.0275510552,464418.27830458735,34074.771760614516,731.0
858945.2276197984,0.0,6.077465855363047,10.304939283803728,286425.7350744583,0.0,32.0,0.0,92411.14023994011,180761.5527907798,15152.285879866049,711.1337633515673
582829.0970120229,0.0,9.028298901402291,13.343555897188129,219012.0228736248,0.6619501830996181,57.06921025357861,0.6619501830996181,248149.90949699178,156335.70534788928,12511.686587438791,704.295601464797
923308.6105422358,0.0,11.38497859183691,23.1817854424491,155435.8180161055,1.7539914367347642,49.464807326532195,1.7539914367347642,141222.581170269,83429.60290179409,15818.286543742632,689.1981113224481
1168386.0,0.0,13.0,21.4,598378.0,0.0,39.0,0.0,85844.0,144704.0,8748.0,731.0
1455856.0,0.0,10.0,19.2,248996.0,0.0,15.0,0.0,429484.0,99769.0,24386.0,725.0
1241954.0,0.0,9.0,37.1,971630.0,0.0,32.0,0.0,433664.0,220685.0,3291.0,746.0
1168386.0,0.0,9.286409204971996,11.738350041823065,388082.2076929556,0.7621364016573321,32.0,0.7621364016573321,773173.4426896728,123704.4768394579,28020.72499826861,731.0
752856.0,0.0,7.0,14.5,132990.0,0.0,32.0,0.0,87164.0,74081.0,7779.0,729.0
1375376.4643806259,0.0,12.811390726655956,28.909430463667203,359835.74144240556,0.6823841061120036,26.60052980390406,0.6823841061120036,332806.0169541832,232629.0492735961,28888.808209955663,731.364768212224
1168386.0,0.0,17.318480827540128,18.888926402713924,775818.232981194,0.0,32.0,0.0,650591.4784046264,452179.62184360065,47283.59484739202,731.0
967877.2829400763,0.0,9.728729551973762,12.304972735965016,345271.15845745127,0.0,32.0,0.0,439932.77527673857,255018.82235430935,15600.401626840623,708.9469683513178
1312843.0,0.0,8.0,46.5,3305478.0,0.0,32.0,0.0,152020.0,496717.0,9452.0,751.0
2826915.0,0.0,6.0,31.6,377652.0,0.0,19.0,0.0,380798.0,274284.0,43110.0,684.0
870903.0,0.0,8.0,15.7,334004.0,0.0,28.0,0.0,201674.0,167314.0,6096.0,734.0
1048895.0,0.0,7.0,19.6,340362.0,0.0,32.0,0.0,312312.0,46151.0,15786.0,743.0
2055883.0035389543,0.0,12.0,25.616820507675754,727301.6745259359,0.0,32.0,0.0,508668.49706531793,384267.89837372635,37776.02631183011,730.8433877249468
1333379.0524479472,0.17968634278234608,8.640627314435308,21.435922456170502,323900.4698567946,1.0,50.125018515482466,0.8203136572176539,744685.8363374475,115240.40698735023,18052.42182614962,661.9843171391173
1168386.0,0.0,15.0,9.2,417340.0,0.0,29.0,0.0,403524.0,101270.0,29364.0,731.0
1305262.0,0.0,9.0,17.6,604780.0,0.0,55.0,0.0,475002.0,183331.0,24582.0,724.0
826318.0885495527,0.0,6.854386029778387,20.07830404383657,249934.62105923204,0.6909356617036022,27.673099263850432,0.6909356617036022,217189.82170996882,106232.07779051315,9277.403041103174,737.7459062489612
4737175.0,0.0,20.0,19.7,883982.0,0.0,25.0,0.0,767932.0,674120.0,70268.0,680.0
1070080.0,0.0,14.0,19.7,1616010.0,0.0,32.0,0.0,546304.0,654550.0,20082.0,732.0
1168386.0,0.0,14.152459650145836,16.727900840816247,676867.8535227521,0.0,44.97934667055417,0.0,309749.5162462271,279305.8720595689,14052.031178122485,731.0
2590460.0,0.0,14.0,34.1,458326.0,1.0,57.0,1.0,99999999.0,158726.0,15521.0,750.0
471105.0,0.0,8.0,11.3,126456.0,1.0,64.0,1.0,99999999.0,41838.0,4044.0,658.0
269534.0,0.0,6.0,24.5,193380.0,0.0,50.0,0.0,99999999.0,115748.0,4717.0,700.0
1539893.9474918866,0.0,16.42075415584003,28.283542821066675,754429.0674221785,0.0,35.15241158730663,0.0,456635.5318139602,536861.0374124735,22184.410918406655,723.1645717893333
1232036.0,0.0,15.0,22.0,3264448.0,0.0,32.0,0.0,512468.0,749930.0,27413.0,748.0
1168386.0,0.0,9.29806589605231,19.97580587664487,291646.29685183876,0.0,32.0,0.0,214313.35458572375,205593.9226644038,9423.77786221783,731.0
618488.0,0.0,12.0,15.7,257708.0,0.0,34.0,0.0,258368.0,92815.0,3371.0,691.0
492760.0249018428,0.0,7.671206485130017,17.913619455390048,275957.24458176875,0.8904021617100056,20.424771897769926,0.8904021617100056,173120.4676656173,137801.8586782967,8804.921894313993,680.1238594888497
818919.0,0.0,4.0,16.8,68090.0,1.0,30.0,1.0,99999999.0,48507.0,6524.0,735.0
1020547.0,0.0,7.0,10.2,108020.0,0.0,37.0,0.0,180070.0,82289.0,6506.0,705.0
890682.0,0.0,13.0,15.0,228052.0,0.0,67.0,0.0,99999999.0,41553.0,1878.0,726.0
1168386.0,0.0,21.0,16.8,1042162.0,0.0,32.0,0.0,396638.0,449122.0,27729.0,731.0
754908.0,0.0,8.0,17.0,428296.0,0.0,32.0,0.0,99999999.0,98762.0,3963.0,748.0
947150.0,0.0,11.0,18.0,1391676.0,0.0,32.0,0.0,548350.0,139422.0,8919.0,747.0
761615.0,0.0,5.0,40.3,244662.0,1.0,32.0,1.0,99999999.0,127414.0,2926.0,739.0
1168386.0,0.0,10.593019614314462,19.340698038568554,178064.54407477187,0.5930196143144628,28.744156914515703,0.5930196143144628,177176.214933282,102182.66908685029,10521.676743079532,731.0
601700.1409091422,0.0,9.770767718795668,7.378811510040936,229771.53926814793,0.0,32.51577263270975,0.0,139037.97593766238,91864.43008245647,10936.123132138551,731.5157726327097
1088339.0,0.0,16.0,23.3,1867866.0,0.0,32.0,0.0,105380.0,462973.0,16479.0,737.0
1168386.0,0.0,8.0,12.2,501710.0,0.0,53.0,0.0,281028.0,360069.0,18763.0,731.0
1168386.0,0.0,19.0,16.6,882200.0,0.0,8.0,0.0,216546.0,316958.0,17492.0,731.0
1168386.0,0.0,12.696335160307443,30.78324667024434,384903.47393016453,1.0,24.10471416799353,1.0,215908.3452475037,160082.45806529027,18232.905482359303,731.0
1288675.0,0.0,4.0,12.6,201784.0,0.0,32.0,0.0,161304.0,89566.0,12264.0,743.0
1217736.3211921335,0.0,8.32703517447556,14.670492470594194,462559.0654038442,0.0,29.98110552342668,0.0,504509.10317882913,281367.13886961323,21114.194373760092,705.7863316849644
1112412.0,0.0,9.0,8.0,197560.0,0.0,32.0,0.0,188914.0,114323.0,12422.0,731.0
2644572.0,0.0,11.0,21.8,1188088.0,0.0,32.0,0.0,544632.0,515090.0,23360.0,746.0
1168386.0,0.9121370533983248,10.912137053398325,23.42889084708911,515315.4986564423,0.9121370533983248,27.506329907771523,0.0,412825.151601022,425984.2159726264,19588.200666045792,731.0
936564.5205199402,0.0,14.160434095029073,30.07217574658914,1133588.9802526946,0.0,3.5882583484399317,0.0,53322.86786031691,24906.011063518086,6562.946508229105,740.2887029863566
680561.0,0.0,11.0,15.4,423148.0,0.0,32.0,0.0,112574.0,90269.0,8224.0,746.0
664316.0,0.0,12.0,13.0,232386.0,0.0,10.0,0.0,156530.0,82289.0,5331.0,738.0
1168386.0,0.0,11.0,14.3,181104.0,1.0,32.0,1.0,80674.0,67716.0,12797.0,731.0
1311479.7007293494,0.0,22.246676268878925,16.316248199585203,733806.4726988346,0.0,16.269571930706277,0.0,266501.9729863791,274502.83647627337,17834.95508443817,728.0974891975112
1322818.0,0.0,18.0,33.5,1101122.0,0.0,32.0,0.0,656436.0,294804.0,31307.0,720.0
559683.0,0.0,17.0,14.1,99528.0,0.0,47.0,0.0,64812.0,24073.0,1679.0,736.0
1168386.0,0.0,14.0,9.2,602712.0,0.0,32.0,0.0,314270.0,93689.0,19738.0,731.0
646186.0474283891,0.0,14.58139297967372,23.269771232522046,695276.5023146202,0.0,23.48835787804232,0.0,212276.84799023336,227446.7841256149,7904.230601210493,730.552313143287
2955602.0,0.0,8.0,13.8,132418.0,0.0,33.0,0.0,110396.0,33611.0,19901.0,743.0
614745.0,0.0,3.0,22.5,493966.0,0.0,32.0,0.0,80080.0,12369.0,4037.0,747.0
1168386.0,0.0,9.0,23.9,263252.0,0.0,29.0,0.0,64790.0,140961.0,9625.0,731.0
1942750.0,0.0,13.0,14.3,528836.0,0.0,13.0,0.0,449900.0,148884.0,5666.0,702.0
1835666.0,0.0,17.0,33.0,1470370.0,0.0,32.0,0.0,487102.0,753027.0,34266.0,736.0
2480621.0,0.0,12.0,5.0,1223904.0,0.0,32.0,0.0,99999999.0,461909.0,40724.0,745.0
1222194.8901926926,0.0,14.458528912677963,37.159623743694866,293749.5074234159,0.7292644563389816,58.98278488454232,0.7292644563389816,584282.576050111,139211.24643708474,15676.167395253353,653.2660416393899
1168386.0,0.0,9.0,13.8,259842.0,0.0,32.0,0.0,151514.0,160455.0,13511.0,731.0
1144304.4144303696,0.0,9.868239018099814,25.292720219684288,141842.0773968138,0.0,36.44937080090204,0.0,331256.2900181276,106035.19728760257,13826.434158287755,704.0422952194529
1182483.723873299,0.0,9.559338984971795,18.480220338342736,1369055.3839273902,0.0,36.028292377843805,0.0,473366.0348942737,222469.53979829754,16564.853545379323,731.5197796616573
